"Population.Unit","Unit","Year","daily.temperatureHigh","daily.temperatureLow","daily.temperatureMean","daily.precipAccumulation","daily.precipType","daily.windSpeed","daily.FullmoonPhase","Harvest"
686.666666666667,"500",2015,55.526,19.01,34.1666944444444,1.30447916666667,2.17857142857143,6.79283333333333,0.489666666666667,134
4410,"62",2015,74.998,24.044,46.6648055555556,0.254125,1.58333333333333,1.646,0.489666666666667,449
3856,"71",2015,63.02,18.352,38.1557222222222,0.11815,1.75,1.01194444444444,0.489666666666667,390
3245,"67",2015,60.158,19.098,36.0066388888889,0.926,1.91666666666667,4.33638888888889,0.489666666666667,298
773.333333333333,"691",2015,77.982,28.734,49.31625,0,0.75,2.66611111111111,0.489666666666667,0
2445,"741",2015,74.784,25.514,46.4621944444444,0.104,1.25,1.54538888888889,0.489666666666667,49
4005,"85",2015,72.228,26.92,46.2768611111111,0,1,2.45194444444444,0.489666666666667,214
3005,"65",2015,69.216,21.298,42.0780277777778,0.56035,1.66666666666667,1.55916666666667,0.489666666666667,385
705,"38",2015,65.112,28.852,43.3363888888889,0.314625,1.51785714285714,1.95727777777778,0.489666666666667,69
530,"46",2015,57.612,20.31,35.943,0.50405,2,3.96133333333333,0.489666666666667,27
842,"9",2015,78.6,28.486,50.0041944444444,0.201083333333333,1.625,5.67166666666667,0.489666666666667,21
3445.83333333333,"13",2015,73.268,19.186,43.3083888888889,0.8225,1.55,2.47783333333333,0.489666666666667,571
2184,"30",2015,80.758,29.078,51.9205,0,0.75,0.770166666666667,0.489666666666667,111
2066.66666666667,"371",2015,57.194,16.388,34.8004166666667,1.3795625,2,2.88338888888889,0.489666666666667,71
2218.33333333333,"42",2015,69.12,21.946,42.6897222222222,0.632083333333333,1.875,1.37588888888889,0.489666666666667,587
1622.5,"45",2015,61.48,15.034,35.9216111111111,0.613033333333333,1.82142857142857,2.01694444444444,0.489666666666667,81
755,"56",2015,55.254,18.38,32.7628333333333,33.7317708333333,2.08333333333333,3.58738888888889,0.489666666666667,64
686.666666666667,"501",2015,61.488,20.854,37.1253611111111,0.143120833333333,1.91666666666667,3.53316666666667,0.489666666666667,74
1223.33333333333,"58",2015,68,24.47,41.8634722222222,0.2595,1.6,3.03627777777778,0.489666666666667,84
638,"581",2015,73.552,26.338,46.7789722222222,0.268,1.5,1.58116666666667,0.489666666666667,83
3856,"711",2015,69.258,21.004,42.3875555555556,0.2098625,1.65,3.56488888888889,0.489666666666667,404
773.333333333333,"861",2015,70.304,26.758,44.8084444444444,0.422375,1.15,2.78172222222222,0.489666666666667,50
3722,"77",2015,72.34,22.684,44.0000833333333,0.0905,1.58333333333333,2.70022222222222,0.489666666666667,383
530,"391",2015,75.766,29.252,49.0306666666667,0.479125,1.16666666666667,3.71811111111111,0.489666666666667,8
3272.85714285714,"441",2015,71.286,18.264,41.9294722222222,0.78675,1.58333333333333,1.81005555555556,0.489666666666667,297
898,"17",2015,64.298,18.338,38.2679444444444,5.734975,1.88888888888889,1.86488888888889,0.489666666666667,210
3445.83333333333,"23",2015,76.522,21.47,45.8790277777778,0.506291666666667,1.75,1.7765,0.489666666666667,562
2184,"31",2015,77.834,25.8,49.8410555555556,0.06075,1.25,3.25522222222222,0.489666666666667,183
3856,"72",2015,76.67,23.024,47.7568611111111,0.045625,1.3,2.51872222222222,0.489666666666667,39
3722,"771",2015,73.874,24.528,45.8061666666667,0.1993125,1.75,1.10683333333333,0.489666666666667,93
4005,"140",2015,81.206,28.832,52.91725,0,0.5,3.74311111111111,0.489666666666667,48
156,"141",2015,83.292,31.744,55.4151944444444,0,0.5,3.7785,0.489666666666667,13
3445.83333333333,"24",2015,64.868,20.542,39.6408888888889,1.33908333333333,1.75,3.25277777777778,0.489666666666667,447
2184,"32",2015,69.768,22.408,43.2046944444444,1.85,2,3.72872222222222,0.489666666666667,144
2218.33333333333,"52",2015,72.308,20.536,43.2066666666667,1.177375,1.58333333333333,1.31877777777778,0.489666666666667,115
3856,"73",2015,70.712,28.208,45.9138333333333,0.88275,1.38333333333333,4.61961111111111,0.489666666666667,114
3722,"78",2015,70.15,21.834,42.5915,17.4360833333333,1.625,0.957666666666667,0.489666666666667,297
3272.85714285714,"14",2015,60.034,18.264,36.31225,4.96765833333333,1.88888888888889,2.18222222222222,0.489666666666667,223
3445.83333333333,"25",2015,60.868,19.398,37.2673333333333,0.1404375,2.25,2.82466666666667,0.489666666666667,77
2218.33333333333,"521",2015,67.666,20.304,40.7965833333333,0.098375,0.833333333333333,2.18666666666667,0.489666666666667,650
3445.83333333333,"34",2015,58.376,20.836,36.4033611111111,0.0875416666666667,1.5,1.59011111111111,0.489666666666667,124
3445.83333333333,"131",2015,71.53,17.004,41.5133333333333,1.08797916666667,1.58333333333333,1.38044444444444,0.489666666666667,156
3445.83333333333,"211",2015,75.172,16.856,42.8376388888889,0.549875,1.5,2.19483333333333,0.489666666666667,509
3445.83333333333,"231",2015,61.218,19.19,37.4108888888889,2.16216666666667,1.58333333333333,2.93122222222222,0.489666666666667,138
430,"2",2016,66.45,29.09,47.3325833333333,0.01175,1.5,3.88483333333333,0.673,60
3394.28571428571,"3",2016,65.6933333333333,24.424,43.9100277777778,0.0185,1.36666666666667,7.1855,0.673,328
1144,"6",2016,59.7777777777778,24.796,42.3286944444444,0.180416666666667,1.5,3.97744444444444,0.673,332
3415.83333333333,"11",2016,67.8677777777778,27.178,47.7230277777778,0.020875,1.5,5.54444444444444,0.673,729
2380,"15",2016,59.6266666666667,26.146,42.4069166666667,0.263875,1.33333333333333,2.00327777777778,0.673,243
2300,"18",2016,53.8488888888889,23.558,39.8056944444444,0.800125,1.36666666666667,2.70494444444444,0.673,439
2260,"20",2016,63.4511111111111,27.536,46.3998333333333,0.169625,1.33333333333333,1.87938888888889,0.673,47
2246,"21",2016,66.2677777777778,27.852,48.6903333333333,0.1235,1.5,5.13927777777778,0.673,320
2413.33333333333,"41",2016,65.8633333333333,29.018,48.2775833333333,0.080125,1.33333333333333,1.50527777777778,0.673,178
2125,"43",2016,53.4111111111111,21.416,38.3284444444444,0.124583333333333,1.6125,7.32744444444444,0.673,285
1637.5,"44",2016,60.0988888888889,25.606,42.6055833333333,0.1055,1.58333333333333,1.75494444444444,0.673,51
775,"48",2016,48.6233333333333,20.066,34.8677222222222,0.1375,2.25,2.84483333333333,0.673,71
660,"50",2016,59.9333333333333,23.754,42.1368888888889,0.023375,1.58333333333333,2.357,0.673,75
2490,"40",2016,66.5022222222222,28.18,49.1610555555556,0.10575,1.08333333333333,3.71861111111111,0.673,133
4295,"61",2016,64.6633333333333,27.336,46.9450833333333,0.039,1.08333333333333,3.24722222222222,0.673,501
3900,"10",2016,65.6488888888889,28.374,47.5273888888889,0.0405,1.5,3.5975,0.673,101
1303.33333333333,"49",2016,51.0533333333333,21.752,36.8764444444444,0.455041666666667,2.08333333333333,3.90727777777778,0.673,220
626,"511",2016,66.7077777777778,27.478,47.6534722222222,0.074,1,1.78711111111111,0.673,86
3030,"66",2016,58.4044444444444,24.216,41.8058333333333,0.075,1.125,2.70261111111111,0.673,262
1690,"68",2016,56.18,22.024,39.9170555555556,0.03325,1.25,3.42477777777778,0.673,122
716.666666666667,"86",2016,59.1388888888889,27.566,43.2644722222222,0,0.25,2.76622222222222,0.673,130
3806,"75",2016,63.966,28.408,45.9708611111111,0,0.916666666666667,0.986222222222222,0.673,253
3860,"83",2016,68.376,27.186,46.8769166666667,0,0.25,3.62016666666667,0.673,80
2255,"76",2016,59.2966666666667,22.1,41.4045277777778,0.750875,1.625,2.69005555555556,0.673,235
625,"29",2016,72.1266666666667,30.14,51.9459166666667,0.166375,1.2,1.32283333333333,0.673,27
520,"39",2016,54.5777777777778,23.622,39.5807222222222,0.310625,1.5,2.30138888888889,0.673,45
3580,"54",2016,54.4933333333333,22.37,39.1533055555556,0.116916666666667,1.375,2.82827777777778,0.673,220
2475,"55",2016,53.3766666666667,21.852,37.7921111111111,0.26925,1.375,2.8905,0.673,358
200,"1",2016,61.8133333333333,26.438,44.4838333333333,0.108375,1.08333333333333,3.57461111111111,0.673,10
251.666666666667,"51",2016,70.3933333333333,27.858,49.8085277777778,0.158125,1.25,2.02561111111111,0.673,37
1375,"53",2016,57.7633333333333,24.5,42.1329166666667,0.670416666666667,1.3,3.47566666666667,0.673,234
176,"133",2016,77.4044444444445,36.62,56.3162222222222,0,0.25,5.41144444444444,0.673,3
430,"201",2016,56.3344444444444,22.404,40.1216388888889,0.121,1.41666666666667,6.13433333333333,0.673,61
3394.28571428571,"301",2016,67.7233333333333,23.738,45.2701666666667,0.015,1.25,4.42488888888889,0.673,154
1144,"16",2016,64.5688888888889,25.94,44.47425,0.14575,1.33333333333333,4.01777777777778,0.673,148
842,"8",2016,53.7811111111111,23.132,39.1537222222222,0.583083333333333,1.58333333333333,5.39577777777778,0.673,94
3415.83333333333,"12",2016,59.03,27.824,43.7986388888889,0.05075,1.66666666666667,6.04777777777778,0.673,970
2380,"27",2016,57.8533333333333,24.636,40.8523611111111,0.22075,1.66666666666667,1.90344444444444,0.673,103
1795,"36",2016,56.88,23.834,40.4383888888889,0.138,1.75,1.3285,0.673,120
2040,"37",2016,56.2411111111111,22.718,39.7933333333333,0.228625,1.36666666666667,1.46011111111111,0.673,111
2413.33333333333,"411",2016,70.3866666666667,31.736,51.3765555555556,0.054375,1.08333333333333,1.57461111111111,0.673,98
2125,"471",2016,52.4288888888889,20.786,37.0832777777778,0.134666666666667,2,1.17088888888889,0.673,43
1637.5,"444",2016,55.4222222222222,24.088,40.0264722222222,0.083125,1.75,4.09122222222222,0.673,73
775,"481",2016,50.2533333333333,19.69,35.1025277777778,0.7888125,2.5,4.632,0.673,79
660,"500",2016,50.4244444444444,22.098,36.9096388888889,0.498625,1.91666666666667,7.2635,0.673,114
4295,"62",2016,69.42,30.864,50.4236666666667,0.042,1.25,2.82533333333333,0.673,442
3846,"71",2016,55.6788888888889,23.792,40.9821666666667,0.061875,1,1.35533333333333,0.673,330
3030,"67",2016,54.354,21.47,38.6213888888889,0.13325,1.25,3.35572222222222,0.673,199
716.666666666667,"691",2016,71.1055555555556,28.378,50.1306944444444,0,0,3.05838888888889,0.673,0
2500,"741",2016,69.05,29.266,48.3078055555556,0.0205,1,1.29511111111111,0.673,38
3860,"85",2016,66.882,30.48,48.4775,0,0,3.59888888888889,0.673,243
3020,"65",2016,63.7988888888889,26.556,45.7568333333333,0.618375,1,2.39255555555556,0.673,309
625,"38",2016,59.4188888888889,26.262,43.6876944444444,0.25425,1.45,1.86166666666667,0.673,57
520,"46",2016,52.3266666666667,22.886,38.1662777777778,0.1885,1.5,4.85583333333333,0.673,21
842,"9",2016,71.3066666666667,26.8,48.9490833333333,0.242,1,5.60838888888889,0.673,22
3415.83333333333,"13",2016,66.8766666666667,24.588,45.1989444444444,0.939375,1.20833333333333,2.72144444444444,0.673,353
2246,"30",2016,73.218,33.122,54.2994166666667,0.00625,1.16666666666667,1.06994444444444,0.673,77
2040,"371",2016,51.7266666666667,22.148,37.54325,0.91675,1.58333333333333,2.90138888888889,0.673,104
2413.33333333333,"42",2016,63.4366666666667,28.15,46.1890833333333,0.03225,1.5,1.99022222222222,0.673,424
1637.5,"45",2016,55.4288888888889,22.25,39.1544444444444,0.23775,1.75,1.6965,0.673,96
775,"56",2016,50.34,19.768,35.2052777777778,7.530375,1.75,5.23455555555556,0.673,65
660,"501",2016,54.4733333333333,22.292,38.8832777777778,0.146625,2.33333333333333,5.16122222222222,0.673,60
1303.33333333333,"58",2016,60.3155555555556,26.844,43.69825,0.00625,0.833333333333333,3.52816666666667,0.673,104
626,"581",2016,67.3855555555556,28.12,47.9703888888889,0.02175,0.875,1.52744444444444,0.673,56
3846,"711",2016,62.9966666666667,25.92,45.3675555555556,0.02575,0.916666666666667,4.19994444444444,0.673,207
716.666666666667,"861",2016,63.6044444444444,30.014,46.7216944444444,0.00275,1,3.63966666666667,0.673,49
3806,"77",2016,63.9711111111111,27.226,45.1084444444444,0.089375,1.08333333333333,4.8065,0.673,337
520,"391",2016,70.2733333333333,28.5,49.4035277777778,0.19225,1.33333333333333,4.28816666666667,0.673,9
3394.28571428571,"441",2016,64.8033333333333,24.96,44.35125,0.653583333333333,1.375,1.66966666666667,0.673,222
1144,"17",2016,56.8544444444444,24.574,40.9939166666667,0.18775,1.66666666666667,2.56511111111111,0.673,181
3415.83333333333,"23",2016,68.1833333333333,27.738,47.9926111111111,0.0665,1.5,3.09833333333333,0.673,592
2246,"31",2016,67.2155555555556,30.224,50.4706388888889,0.0905,1.33333333333333,2.88694444444444,0.673,207
3846,"72",2016,71.2222222222222,32.062,52.2263611111111,0,0.75,2.62144444444444,0.673,40
3806,"771",2016,68.196,29.124,47.3663888888889,0,0.75,1.23772222222222,0.673,68
3860,"140",2016,77.1377777777778,34.2688888888889,55.1250277777778,0,0.25,4.63933333333333,0.673,28
176,"141",2016,79.1022222222222,36.5933333333333,57.2879166666667,0,0.25,5.42366666666667,0.673,11
3415.83333333333,"24",2016,57.2866666666667,27.218,42.8546944444444,0.1055,1.625,5.18466666666667,0.673,395
2246,"32",2016,61.5622222222222,26.412,45.2764444444444,0.169625,1.5,4.75188888888889,0.673,88
2413.33333333333,"52",2016,67.3644444444444,28.602,47.3059166666667,0.343125,1,1.33544444444444,0.673,109
3846,"73",2016,65.0122222222222,29.446,48.4133055555556,0.33675,1,3.2905,0.673,63
3806,"78",2016,64.206,27.508,45.2056666666667,3.95925,0.916666666666667,1.78166666666667,0.673,320
3394.28571428571,"14",2016,53.3033333333333,23.94,38.8975277777778,0.521416666666667,2,3.45988888888889,0.673,167
3415.83333333333,"25",2016,53.7,25.72,40.1746666666667,0.22625,1.5,5.3455,0.673,114
2413.33333333333,"521",2016,62.0877777777778,27.188,44.5681666666667,0.068875,1.2,3.80955555555556,0.673,423
3415.83333333333,"34",2016,51.5444444444444,23.832,38.2981666666667,0.06625,1.75,7.85111111111111,0.673,74
3415.83333333333,"131",2016,65.3222222222222,24.846,44.4079722222222,1.16325,1.20833333333333,1.31311111111111,0.673,64
3415.83333333333,"211",2016,67.7522222222222,22.948,44.5940555555556,0.1285,2,3.45466666666667,0.673,352
3415.83333333333,"231",2016,54.4133333333333,25.492,40.49,0.364958333333333,1.83333333333333,5.04411111111111,0.673,133
615,"2",2017,62.024,29.082,41.9911111111111,0.113625,1.16666666666667,3.412,0.518555555555556,48
3272.85714285714,"3",2017,59.986,21.242,37.4357222222222,0.259041666666667,1.99007936507937,7.44877777777778,0.518555555555556,240
430,"2",2017,62.024,29.082,41.9911111111111,0.113625,1.16666666666667,3.412,0.518555555555556,48
3464.28571428571,"3",2017,59.986,21.242,37.4357222222222,0.259041666666667,1.99007936507937,7.44877777777778,0.518555555555556,240
830,"6",2017,55.486,24.3555555555556,36.4603055555556,0.14835,2.02380952380952,4.70711111111111,0.518555555555556,374
3550,"11",2017,63.278,25.29,41.1846111111111,0.18375,1.09285714285714,4.12911111111111,0.518555555555556,569
3100,"15",2017,54.996,23.262,36.1088611111111,0.256375,1.41666666666667,2.00572222222222,0.518555555555556,298
2620,"18",2017,51.494,24.89,35.5206666666667,0.3783,2,2.911,0.518555555555556,448
2320,"20",2017,59.256,26.9466666666667,41.6571944444444,0.275,1.14285714285714,2.54183333333333,0.518555555555556,62
2284,"21",2017,61.918,30.084,44.0086111111111,0.09175,1,4.09911111111111,0.518555555555556,324
2340,"41",2017,61.512,27.306,43.0218888888889,0.0265,1.08333333333333,1.77883333333333,0.518555555555556,158
2165,"43",2017,50.98,17.776,33.4295555555556,0.568955357142857,2.01388888888889,3.78266666666667,0.518555555555556,236
1152.5,"44",2017,56.706,21.232,36.7893055555556,0.369625,1.57222222222222,1.44738888888889,0.518555555555556,68
890,"48",2017,47.242,17.852,30.7263888888889,0.58355,2.66666666666667,4.93166666666667,0.518555555555556,99
666.666666666667,"50",2017,57.874,22.442,37.5431666666667,0.124375,1.71666666666667,2.94633333333333,0.518555555555556,103
3100,"40",2017,61.62,28.842,44.8646666666667,0.2145,1.25,2.95072222222222,0.518555555555556,120
4375,"61",2017,61.71,27.922,43.2435277777778,0.173,1.5,2.31072222222222,0.518555555555556,419
3880,"10",2017,62.578,26.082,41.7656388888889,0,1.25,3.26261111111111,0.518555555555556,130
1303.33333333333,"49",2017,48.914,19.374,32.1675,1.376175,2.58333333333333,4.66094444444444,0.518555555555556,197
3015,"66",2017,58.378,20.704,37.54425,0.12075,1.21428571428571,2.1175,0.518555555555556,370
1675,"68",2017,54.682,19.966,35.8843888888889,0.201291666666667,1.58333333333333,4.32944444444444,0.518555555555556,126
673.333333333333,"86",2017,56.012,27.236,39.1475,0.2565,1.5,1.84511111111111,0.518555555555556,92
3852,"75",2017,64.62,26.538,43.2257222222222,0.011625,1.4047619047619,1.13088888888889,0.518555555555556,147
4127.5,"83",2017,64.936,23.938,42.5209722222222,0.0365,0.958333333333333,2.60494444444444,0.518555555555556,89
2555,"76",2017,60.058,20.398,37.283,0.10375,1.25,3.18311111111111,0.518555555555556,277
595,"29",2017,66.334,30.2477777777778,46.812,0.061375,1.23611111111111,1.39055555555556,0.518555555555556,23
560,"39",2017,51.776,24.572,35.8297222222222,3.206125,1.6875,2.45233333333333,0.518555555555556,39
3670,"54",2017,52.952,17.446,33.9759166666667,0.26755,1.69444444444444,1.70355555555556,0.518555555555556,270
2355,"55",2017,52.422,16.828,33.233,0.659458333333333,2.025,3.005,0.518555555555556,390
200,"1",2017,58.864,27.22,40.3428055555556,0.114166666666667,1.55,3.07283333333333,0.518555555555556,15
240,"51",2017,65.662,28.8355555555556,44.5489166666667,0.075125,1.49166666666667,1.95427777777778,0.518555555555556,49
1595,"53",2017,57.118,20.088,37.1156666666667,0.342375,1.29365079365079,1.876,0.518555555555556,201
188,"133",2017,75.43,34.3077777777778,50.4874444444444,0.010375,1,4.68938888888889,0.518555555555556,8
615,"201",2017,53.514,23.582,36.2516944444444,0.208333333333333,2.05,4.81233333333333,0.518555555555556,54
430,"201",2017,53.514,23.582,36.2516944444444,0.208333333333333,2.05,4.81233333333333,0.518555555555556,54
830,"16",2017,60.478,26.038,39.71725,0.076875,1.675,4.09033333333333,0.518555555555556,185
884,"8",2017,49.702,24.8822222222222,34.5689166666667,0.444783333333333,2.16964285714286,6.82038888888889,0.518555555555556,227
3550,"12",2017,55.738,25.044,37.6427222222222,0.58225,1.45,4.63822222222222,0.518555555555556,1024
3100,"27",2017,53.446,22.026,34.7188333333333,0.21575,1.75,2.16972222222222,0.518555555555556,120
1560,"36",2017,54.068,20.482,35.3033888888889,1.287125,1.51785714285714,1.62844444444444,0.518555555555556,108
2146.66666666667,"37",2017,53.854,20.688,35.11875,2.422,1.64285714285714,1.92166666666667,0.518555555555556,138
2340,"42",2017,58.926,24.228,40.1072777777778,0.40975,1.41428571428571,2.21122222222222,0.518555555555556,488
2165,"471",2017,52.324,16.452,32.93625,0.342354166666667,2.025,2.60016666666667,0.518555555555556,36
1152.5,"45",2017,52.7,18.868,34.2827222222222,2.22858333333333,1.77678571428571,1.72294444444444,0.518555555555556,57
890,"56",2017,46.26,17.958,31.0880833333333,4.8696625,2,5.23061111111111,0.518555555555556,40
666.666666666667,"500",2017,47.128,19.746,32.0050555555556,5.16839583333333,2.20238095238095,6.29638888888889,0.518555555555556,131
4375,"62",2017,63.844,29.208,45.0243888888889,0.05725,1,3.00027777777778,0.518555555555556,338
718,"511",2017,63.948,29.368,42.685,0.16925,1.25,1.85105555555556,0.518555555555556,66
3590,"71",2017,57.502,23.23,38.3630833333333,0.054625,1.39285714285714,1.55838888888889,0.518555555555556,276
3015,"67",2017,52.48,21.198,35.3898333333333,0.753875,1.66666666666667,4.52294444444444,0.518555555555556,186
673.333333333333,"691",2017,70.004,29.2288888888889,44.6023333333333,0.133625,1.25,2.61777777777778,0.518555555555556,4
2405,"741",2017,68.07,26.268,45.5264444444444,0.0075,0.75,1.50983333333333,0.518555555555556,34
3852,"77",2017,60.12,24.43,40.4428611111111,0.008,1.25,5.76766666666667,0.518555555555556,301
4127.5,"85",2017,64.95,29.356,43.7328888888889,0.04275,1.375,2.21633333333333,0.518555555555556,207
3045,"65",2017,62.54,24.044,41.2593611111111,0.06625,1.05555555555556,1.91133333333333,0.518555555555556,331
595,"38",2017,55.84,29.1444444444444,39.8088611111111,0.303,1.5625,2.57861111111111,0.518555555555556,48
560,"46",2017,49.27,20.972,33.4273055555556,3.95102916666667,2.1875,4.04777777777778,0.518555555555556,12
830,"17",2017,53.778,23.112,35.1296666666667,0.23995,1.60714285714286,3.58383333333333,0.518555555555556,245
884,"9",2017,66.5,27.5177777777778,44.7281388888889,0.09675,1.3,7.66677777777778,0.518555555555556,32
3550,"13",2017,60.374,22.832,38.5789166666667,0.1916875,2.61904761904762,2.755,0.518555555555556,405
2284,"30",2017,66.256,32.064,48.1685,0,1.33333333333333,1.01488888888889,0.518555555555556,70
2146.66666666667,"371",2017,48.86,19.404,32.6054166666667,4.89451666666667,2.16666666666667,2.51211111111111,0.518555555555556,81
2340,"52",2017,64.692,24.92,42.7076111111111,0.01825,1,1.80777777777778,0.518555555555556,101
890,"481",2017,48.884,16.582,30.7458888888889,1.43238333333333,2.05,8.12427777777778,0.518555555555556,81
666.666666666667,"501",2017,51.736,21.57,34.5878055555556,0.135625,2.125,5.17766666666667,0.518555555555556,59
1303.33333333333,"58",2017,58.83,25.916,39.6833888888889,0.16,1.5,3.2365,0.518555555555556,70
3590,"72",2017,68.232,28.174,47.4983055555556,0,0.75,2.46055555555556,0.518555555555556,25
673.333333333333,"861",2017,63.41,29.238,42.8078055555556,0.10375,1.5,2.97511111111111,0.518555555555556,73
3852,"78",2017,63.758,26.22,42.2782777777778,0.045,1.08333333333333,1.55122222222222,0.518555555555556,262
4127.5,"140",2017,74.996,33.1088888888889,48.9918611111111,0.12575,1.375,3.432,0.518555555555556,20
560,"391",2017,66.556,29.9477777777778,45.7077222222222,0.09175,1.125,4.54177777777778,0.518555555555556,14
3272.85714285714,"14",2017,48.41,22.386,32.8673888888889,0.9380625,2.54166666666667,3.84411111111111,0.518555555555556,218
3464.28571428571,"14",2017,48.41,22.386,32.8673888888889,0.9380625,2.54166666666667,3.84411111111111,0.518555555555556,218
3550,"23",2017,63.158,25.632,41.4278333333333,0.067625,1.33333333333333,2.22755555555556,0.518555555555556,572
2284,"31",2017,62.368,30.67,45.1211666666667,0.011375,1.08333333333333,2.94672222222222,0.518555555555556,180
2340,"411",2017,65.116,28.56,45.6274722222222,0.02175,1,1.93155555555556,0.518555555555556,60
1152.5,"444",2017,52.968,19.28,34.7400277777778,0.3948125,1.57222222222222,3.33627777777778,0.518555555555556,140
718,"581",2017,65.092,29.514,43.0511666666667,0.1055,1.41666666666667,2.15766666666667,0.518555555555556,79
3590,"73",2017,63.704,26.894,45.4460833333333,0.0975,0.75,3.625,0.518555555555556,61
188,"141",2017,76.384,33.3977777777778,50.08975,0.197916666666667,1.375,3.79244444444444,0.518555555555556,16
3550,"24",2017,53.592,24.766,37.2418611111111,0.530375,1.45,4.38661111111111,0.518555555555556,448
2284,"32",2017,56.398,25.914,40.1590833333333,0.364,1.91666666666667,3.39627777777778,0.518555555555556,127
3590,"711",2017,61.34,24.558,41.2040555555556,0.02775,1.25,5.01211111111111,0.518555555555556,272
3852,"771",2017,68.008,25.626,43.674,0.001,1,1.74694444444444,0.518555555555556,55
3272.85714285714,"301",2017,61.316,23.028,38.9612222222222,0.30925,2.35,3.66672222222222,0.518555555555556,108
3464.28571428571,"301",2017,61.316,23.028,38.9612222222222,0.30925,2.35,3.66672222222222,0.518555555555556,108
3550,"25",2017,50.204,23.092,35.0765833333333,0.3484375,1.73333333333333,4.82472222222222,0.518555555555556,127
2340,"521",2017,62.826,22.73,40.38075,0.157,1.25555555555556,2.69761111111111,0.518555555555556,317
3272.85714285714,"441",2017,58.684,21.804,37.3812222222222,0.207725,2.44047619047619,2.25194444444444,0.518555555555556,327
3464.28571428571,"441",2017,58.684,21.804,37.3812222222222,0.207725,2.44047619047619,2.25194444444444,0.518555555555556,327
3550,"34",2017,46.496,21.806,33.5671388888889,0.1280625,1.9,7.6925,0.518555555555556,65
3550,"131",2017,58.792,20.938,37.3156666666667,0.1513125,1.61904761904762,1.85511111111111,0.518555555555556,117
3550,"211",2017,62.362,21.182,38.5634722222222,0.21975,1.725,2.77494444444444,0.518555555555556,512
3550,"231",2017,50.544,23.41,35.0295277777778,0.6864375,1.75,5.26322222222222,0.518555555555556,204
